617-45-498-90-802180;1493563221110;84000.0 
617-45-498-90-802180;1493563221611;1787.2340425531913 
617-45-498-90-802180;1493563222131;6461.538461538462 
617-45-498-90-802180;1493563222621;0.0 
617-45-498-90-802180;1493563223121;3294.1176470588234 
617-45-498-90-802180;1493563223621;1714.2857142857142 
617-45-498-90-802180;1493563224121;0.0 
617-45-498-90-802180;1493563224611;3360.0 
617-45-498-90-802180;1493563225111;1714.2857142857142 
617-45-498-90-802180;1493563225611;0.0 
617-45-498-90-802180;1493563226111;1714.2857142857142 
617-45-498-90-802180;1493563226611;0.0 
617-45-498-90-802180;1493563227111;0.0 
617-45-498-90-802180;1493563227611;1680.0 
617-45-498-90-802180;1493563228111;0.0 
617-45-498-90-802180;1493563228611;0.0 
617-45-498-90-802180;1493563229111;1680.0 
617-45-498-90-802180;1493563229611;8571.42857142857 
617-45-498-90-802180;1493563230121;3230.769230769231 
617-45-498-90-802180;1493563230611;0.0 
617-45-498-90-802180;1493563231111;3360.0 
617-45-498-90-802180;1493563231621;3360.0 
617-45-498-90-802180;1493563232121;1714.2857142857142 
617-45-498-90-802180;1493563232621;0.0 
617-45-498-90-802180;1493563233121;1680.0 
617-45-498-90-802180;1493563233621;3360.0 
617-45-498-90-802180;1493563234121;3428.5714285714284 
617-45-498-90-802180;1493563234611;3360.0 
617-45-498-90-802180;1493563235121;1714.2857142857142 
617-45-498-90-802180;1493563235621;0.0 
617-45-498-90-802180;1493563236121;3428.5714285714284 
617-45-498-90-802180;1493563236612;0.0 
617-45-498-90-802180;1493563237111;3360.0 
617-45-498-90-802180;1493563237622;0.0 
617-45-498-90-802180;1493563238121;3294.1176470588234 
617-45-498-90-802180;1493563238621;0.0 
617-45-498-90-802180;1493563239122;0.0 
617-45-498-90-802180;1493563239621;3294.1176470588234 
617-45-498-90-802180;1493563240121;0.0 
617-45-498-90-802180;1493563240621;1680.0 
617-45-498-90-802180;1493563241122;0.0 
617-45-498-90-802180;1493563241622;0.0 
617-45-498-90-802180;1493563242121;3294.1176470588234 
617-45-498-90-802180;1493563242621;0.0 
617-45-498-90-802180;1493563243121;0.0 
617-45-498-90-802180;1493563243621;0.0 
617-45-498-90-802180;1493563244121;1714.2857142857142 
617-45-498-90-802180;1493563244621;0.0 
617-45-498-90-802180;1493563245121;1714.2857142857142 
617-45-498-90-802180;1493563245621;3294.1176470588234 
617-45-498-90-802180;1493563246121;0.0 
617-45-498-90-802180;1493563246621;1714.2857142857142 
617-45-498-90-802180;1493563247121;1714.2857142857142 
617-45-498-90-802180;1493563247621;1680.0 
617-45-498-90-802180;1493563248121;0.0 
617-45-498-90-802180;1493563248621;0.0 
617-45-498-90-802180;1493563249121;1714.2857142857142 
617-45-498-90-802180;1493563249621;0.0 
617-45-498-90-802180;1493563250121;1680.0 
617-45-498-90-802180;1493563250621;3360.0 
617-45-498-90-802180;1493563251121;1714.2857142857142 
617-45-498-90-802180;1493563251621;6339.622641509433 
617-45-498-90-802180;1493563252121;1714.2857142857142 
617-45-498-90-802180;1493563252621;1680.0 
617-45-498-90-802180;1493563253121;1714.2857142857142 
617-45-498-90-802180;1493563253622;0.0 
617-45-498-90-802180;1493563254122;0.0 
617-45-498-90-802180;1493563254621;1714.2857142857142 
617-45-498-90-802180;1493563255121;1680.0 
617-45-498-90-802180;1493563255621;3294.1176470588234 
617-45-498-90-802180;1493563256122;0.0 
617-45-498-90-802180;1493563256621;1680.0 
617-45-498-90-802180;1493563257122;0.0 
617-45-498-90-802180;1493563257621;0.0 
617-45-498-90-802180;1493563258121;1714.2857142857142 
617-45-498-90-802180;1493563258621;0.0 
617-45-498-90-802180;1493563259121;3360.0 
617-45-498-90-802180;1493563259622;0.0 
617-45-498-90-802180;1493563260121;1680.0 
617-45-498-90-802180;1493563260622;1714.2857142857142 
617-45-498-90-802180;1493563261121;1714.2857142857142 
617-45-498-90-802180;1493563261621;0.0 
617-45-498-90-802180;1493563262121;1714.2857142857142 
617-45-498-90-802180;1493563262621;1680.0 
617-45-498-90-802180;1493563263121;1680.0 
617-45-498-90-802180;1493563263621;0.0 
617-45-498-90-802180;1493563264121;1680.0 
617-45-498-90-802180;1493563264621;1680.0 
617-45-498-90-802180;1493563265121;0.0 
617-45-498-90-802180;1493563265621;1680.0 
617-45-498-90-802180;1493563266121;1680.0 
617-45-498-90-802180;1493563266622;1714.2857142857142 
617-45-498-90-802180;1493563267121;0.0 
617-45-498-90-802180;1493563267621;0.0 
617-45-498-90-802180;1493563268121;0.0 
617-45-498-90-802180;1493563268621;0.0 
617-45-498-90-802180;1493563269121;1714.2857142857142 
617-45-498-90-802180;1493563269621;1680.0 
617-45-498-90-802180;1493563270121;0.0 
617-45-498-90-802180;1493563270621;1714.2857142857142 
617-45-498-90-802180;1493563271121;0.0 
617-45-498-90-802180;1493563271621;1680.0 
617-45-498-90-802180;1493563272121;3360.0 
617-45-498-90-802180;1493563272623;4846.153846153847 
617-45-498-90-802180;1493563273121;1680.0 
617-45-498-90-802180;1493563273621;0.0 
617-45-498-90-802180;1493563274121;0.0 
617-45-498-90-802180;1493563274621;1714.2857142857142 
617-45-498-90-802180;1493563275121;1714.2857142857142 
617-45-498-90-802180;1493563275611;1714.2857142857142 
617-45-498-90-802180;1493563276121;1680.0 
617-45-498-90-802180;1493563276621;3294.1176470588234 
617-45-498-90-802180;1493563277121;0.0 
617-45-498-90-802180;1493563277621;1680.0 
617-45-498-90-802180;1493563278121;3294.1176470588234 
617-45-498-90-802180;1493563278621;1714.2857142857142 
617-45-498-90-802180;1493563279121;1680.0 
617-45-498-90-802180;1493563279621;0.0 
617-45-498-90-802180;1493563280121;0.0 
617-45-498-90-802180;1493563280621;1714.2857142857142 
617-45-498-90-802180;1493563281121;1680.0 
617-45-498-90-802180;1493563281621;0.0 
617-45-498-90-802180;1493563282121;0.0 
617-45-498-90-802180;1493563282621;0.0 
617-45-498-90-802180;1493563283121;0.0 
617-45-498-90-802180;1493563283621;1714.2857142857142 
617-45-498-90-802180;1493563284121;0.0 
617-45-498-90-802180;1493563284621;0.0 
617-45-498-90-802180;1493563285121;0.0 
617-45-498-90-802180;1493563285621;3428.5714285714284 
617-45-498-90-802180;1493563286121;1680.0 
617-45-498-90-802180;1493563286621;1680.0 
617-45-498-90-802180;1493563287121;0.0 
617-45-498-90-802180;1493563287621;1714.2857142857142 
617-45-498-90-802180;1493563288121;1680.0 
617-45-498-90-802180;1493563288621;1680.0 
617-45-498-90-802180;1493563289121;1714.2857142857142 
617-45-498-90-802180;1493563289622;1680.0 
617-45-498-90-802180;1493563290121;0.0 
617-45-498-90-802180;1493563290621;1714.2857142857142 
617-45-498-90-802180;1493563291121;1680.0 
617-45-498-90-802180;1493563291621;3294.1176470588234 
617-45-498-90-802180;1493563292121;1714.2857142857142 
617-45-498-90-802180;1493563292621;1680.0 
617-45-498-90-802180;1493563293121;0.0 
617-45-498-90-802180;1493563293621;1714.2857142857142 
617-45-498-90-802180;1493563294111;1714.2857142857142 
617-45-498-90-802180;1493563294621;0.0 
617-45-498-90-802180;1493563295121;0.0 
617-45-498-90-802180;1493563295621;0.0 
617-45-498-90-802180;1493563296121;1680.0 
617-45-498-90-802180;1493563296621;0.0 
617-45-498-90-802180;1493563297121;0.0 
617-45-498-90-802180;1493563297622;0.0 
617-45-498-90-802180;1493563298121;0.0 
617-45-498-90-802180;1493563298621;0.0 
617-45-498-90-802180;1493563299122;0.0 
617-45-498-90-802180;1493563299621;3294.1176470588234 
617-45-498-90-802180;1493563300121;0.0 
617-45-498-90-802180;1493563300621;1714.2857142857142 
617-45-498-90-802180;1493563301121;3294.1176470588234 
617-45-498-90-802180;1493563301621;1680.0 
617-45-498-90-802180;1493563302121;1714.2857142857142 
617-45-498-90-802180;1493563302621;0.0 
617-45-498-90-802180;1493563303121;1680.0 
617-45-498-90-802180;1493563303621;3360.0 
617-45-498-90-802180;1493563304121;1680.0 
617-45-498-90-802180;1493563304621;1680.0 
617-45-498-90-802180;1493563305121;1714.2857142857142 
617-45-498-90-802180;1493563305621;0.0 
617-45-498-90-802180;1493563306121;4941.176470588235 
617-45-498-90-802180;1493563306621;0.0 
617-45-498-90-802180;1493563307121;0.0 
617-45-498-90-802180;1493563307621;1680.0 
617-45-498-90-802180;1493563308121;1680.0 
617-45-498-90-802180;1493563308621;0.0 
617-45-498-90-802180;1493563309121;0.0 
617-45-498-90-802180;1493563309621;1680.0 
617-45-498-90-802180;1493563310121;0.0 
617-45-498-90-802180;1493563310621;0.0 
617-45-498-90-802180;1493563311121;0.0 
617-45-498-90-802180;1493563311621;0.0 
617-45-498-90-802180;1493563312121;1680.0 
617-45-498-90-802180;1493563312621;1714.2857142857142 
617-45-498-90-802180;1493563313121;1680.0 
617-45-498-90-802180;1493563313621;3294.1176470588234 
617-45-498-90-802180;1493563314121;1680.0 
617-45-498-90-802180;1493563314621;1680.0 
617-45-498-90-802180;1493563315121;0.0 
617-45-498-90-802180;1493563315621;0.0 
617-45-498-90-802180;1493563316122;0.0 
617-45-498-90-802180;1493563316621;1714.2857142857142 
617-45-498-90-802180;1493563317121;1714.2857142857142 
617-45-498-90-802180;1493563317621;1680.0 
617-45-498-90-802180;1493563318121;0.0 
617-45-498-90-802180;1493563318621;1714.2857142857142 
617-45-498-90-802180;1493563319121;1680.0 
